StudentID,Name,Age,Gender,Class,Math,Science,English,History,Computer,AttendancePercent,Extracurricular,Total,Grade
S15314,Joseph Scott,11,Female,7,54,86,54,58,48,81.56,Drama,300,D
S15315,Madeline Johns,13,Male,6,91,61,35,96,42,69.72,None,325,C
S15316,Mary Lin,11,Male,8,60,41,64,55,36,99.21,Dance,256,D
S15317,Erica Peterson,13,Male,6,65,67,43,87,33,65.73,Music,295,D
S15318,Robert Hill,17,Male,12,41,52,71,32,64,63.82,Music,260,D
S15319,Dustin Everett,17,Male,11,46,42,34,97,35,95.3,None,254,D
S15320,Kimberly Greer,14,Female,9,38,65,59,81,40,97.37,Football,283,D
S15321,Isabel Martinez,10,Male,6,95,94,95,76,64,97.63,Dance,424,B
S15322,Matthew Lewis,16,Female,10,36,73,96,56,54,61.76,Football,315,C
S15323,Mikayla Love,17,Female,5,60,90,91,86,86,92.82,Dance,413,B
S15324,William Doyle,16,Female,12,88,54,38,62,41,82.61,Football,283,D
S15325,Jane Short,12,Male,9,68,91,32,32,97,73.01,Music,320,C
S15326,David Walton,12,Female,12,45,87,88,47,59,92.97,Dance,326,C
S15327,Jessica Castillo,12,Female,8,64,48,54,68,97,76.78,None,331,C
S15328,Michael Roberts,10,Female,8,79,45,53,75,50,75.67,Drama,302,C
S15329,Emily Peterson,14,Female,9,86,80,31,78,99,81.53,None,374,C
S15330,Chelsea Johnson,17,Female,7,82,53,79,64,43,86.59,Music,321,C
S15331,David Fuller,11,Male,10,58,42,90,97,91,89.64,Drama,378,C
S15332,Melanie Walker,15,Female,12,95,67,30,31,70,77.7,Music,293,D
S15333,Tyler Munoz,12,Male,11,34,33,92,45,51,70.49,None,255,D
S15334,Jacob Gomez,15,Male,8,56,34,31,65,70,66.59,Drama,256,D
S15335,Michelle Howard,16,Male,11,92,55,76,31,99,66.77,Football,353,C
S15336,Daniel Allen,10,Female,10,30,61,48,49,54,81.43,Music,242,D
S15337,Sharon Johnson,10,Female,12,85,83,73,97,38,67.84,Football,376,C
S15338,Elizabeth Rollins,13,Female,5,39,81,89,88,84,63.63,Debate,381,C
S15339,Barbara Miller,14,Male,9,73,78,37,72,84,91.2,Drama,344,C
S15340,Patrick Warren,12,Male,8,59,61,89,85,71,96.3,Drama,365,C
S15341,Angela Hebert,14,Female,6,41,76,44,90,46,65.08,Football,297,D
S15342,Christine Weaver,10,Male,7,38,57,40,61,53,92.3,Debate,249,D
S15343,Jill Parker,15,Male,12,72,87,57,35,82,93.0,Debate,333,C
S15344,Yesenia Perez,14,Female,8,47,73,78,47,30,93.29,Football,275,D
S15345,Tonya Knapp,11,Female,9,38,33,58,89,33,98.69,Drama,251,D
S15346,Laura Becker,12,Male,7,38,64,36,56,99,60.15,None,293,D
S15347,Billy Hayes,11,Male,7,37,89,38,53,37,60.05,None,254,D
S15348,Robert Bowers,15,Female,6,75,73,76,30,39,60.45,Music,293,D
S15349,Charles Lynch,17,Female,7,66,55,54,77,82,75.66,Music,334,C
S15350,Joseph Hickman,10,Male,11,84,54,31,46,89,82.65,None,304,C
S15351,Brian Castillo,15,Female,9,55,40,86,77,48,63.5,Music,306,C
S15352,Kevin Baker,11,Female,6,55,84,79,31,31,93.93,Football,280,D
S15353,Sarah Clark,17,Female,12,32,45,48,67,81,95.52,Debate,273,D
S15354,Ellen Obrien,17,Female,6,34,98,76,77,74,64.77,Music,359,C
S15355,John Parker,16,Male,7,92,38,55,62,45,90.52,Music,292,D
S15356,Douglas Price,15,Female,11,59,37,44,92,36,92.92,Drama,268,D
S15357,John Lang,11,Female,5,47,31,91,31,77,96.7,Debate,277,D
S15358,Whitney Miller,13,Female,6,54,54,89,84,96,87.29,None,377,C
S15359,Mr. William Li,11,Female,8,44,32,48,38,50,98.41,Football,212,D
S15360,Nathaniel Oconnor,17,Male,9,57,57,94,43,75,98.29,Dance,326,C
S15361,Jasmine Johnson MD,10,Female,6,46,94,30,40,43,79.99,Football,253,D
S15362,Kristen Rivers,12,Male,12,37,82,52,48,76,85.64,Football,295,D
S15363,Jessica Long,14,Male,9,53,69,74,98,49,89.66,Drama,343,C
S15364,Michael Hansen,11,Female,7,61,32,63,91,36,83.77,Dance,283,D
S15365,Margaret Prince,14,Female,9,34,61,67,53,77,92.51,Drama,292,D
S15366,Angelica Owens,13,Female,5,85,76,92,88,60,99.48,Music,401,B
S15367,Katherine Lynn,13,Female,5,96,69,44,63,91,68.64,Dance,363,C
S15368,Krystal Jenkins,16,Male,5,74,66,98,96,87,95.58,Dance,421,B
S15369,Melissa Scott,12,Female,8,80,54,50,50,65,96.72,None,299,D
S15370,Christine Powell,13,Female,10,96,69,31,51,61,70.42,Debate,308,C
S15371,Mr. Gregory Ayala,13,Male,8,87,50,44,65,95,76.21,Drama,341,C
S15372,Kelli Smith,16,Female,12,32,50,90,34,44,81.33,Football,250,D
S15373,Dawn Perez,14,Female,7,61,73,36,92,49,80.07,Dance,311,C
S15374,Jordan Hill,13,Male,12,92,58,71,97,39,96.62,Football,357,C
S15375,Ian Carter,16,Female,11,74,89,99,76,75,73.02,Dance,413,B
S15376,Megan Gonzalez,15,Female,11,50,69,67,41,46,95.72,Debate,273,D
S15377,Jeffrey Miller,11,Male,7,96,31,67,74,50,90.88,None,318,C
S15378,Candace Rodriguez,12,Female,9,75,89,63,38,92,61.14,None,357,C
S15379,Mrs. Megan Johnson,11,Female,8,73,86,88,44,59,63.81,Debate,350,C
S15380,George Johnson,16,Male,8,47,35,46,78,36,83.53,Music,242,D
S15381,Suzanne Arnold,16,Male,7,94,36,68,82,39,81.38,Debate,319,C
S15382,Paul Maldonado,10,Female,6,86,92,96,92,75,96.41,Football,441,B
S15383,Judy Guerra,15,Male,9,97,71,89,75,89,67.32,Dance,421,B
S15384,Kristen Castro,12,Male,10,36,57,96,91,92,71.64,Music,372,C
S15385,Gary Wilson,13,Female,10,75,90,76,45,91,76.94,None,377,C
S15386,Karen Johnson,15,Male,7,41,36,73,86,61,84.02,None,297,D
S15387,Terrance Simmons,12,Male,7,37,56,62,46,95,77.65,Drama,296,D
S15388,Steven Graham,12,Female,6,58,93,45,83,93,72.66,Music,372,C
S15389,Jon Holt DDS,13,Male,10,40,59,53,51,65,95.74,Dance,268,D
S15390,Rachel Mcclure,11,Male,10,53,94,80,61,81,97.9,Music,369,C
S15391,Michael Rodriguez,13,Female,8,47,45,78,62,58,84.29,Dance,290,D
S15392,Katrina Jefferson,15,Female,10,72,54,92,60,36,86.15,Debate,314,C
S15393,Julie Richards,17,Female,5,76,49,33,97,31,97.75,Debate,286,D
S15394,Brett Davis,15,Male,6,46,81,44,54,67,63.98,Debate,292,D
S15395,Jesse Dougherty,12,Female,11,41,69,56,40,69,89.37,Drama,275,D
S15396,Erik Miller,12,Female,8,98,99,80,74,52,77.24,None,403,B
S15397,John Parker,11,Female,12,69,49,95,94,77,61.07,Music,384,C
S15398,Renee Garcia,15,Female,6,67,36,57,97,37,74.5,Drama,294,D
S15399,Corey Potter,11,Female,7,47,86,44,38,90,62.36,None,305,C
S15400,Billy Beck,15,Female,7,95,67,63,86,39,90.58,Football,350,C
S15401,John Nixon,17,Female,5,76,47,59,91,43,69.28,Debate,316,C
S15402,Ashley Williams,17,Male,5,43,77,36,36,57,61.86,Debate,249,D
S15403,Ashley Mitchell,12,Male,6,74,35,35,30,32,64.65,Football,206,D
S15404,Connie Barnett,16,Female,10,32,65,77,38,44,86.71,Football,256,D
S15405,Michael Clay,16,Male,9,86,69,39,46,57,80.32,None,297,D
S15406,Eric Diaz,13,Male,12,59,76,33,85,62,95.88,Football,315,C
S15407,Alexis Robles,17,Male,8,73,32,85,71,33,66.16,Music,294,D
S15408,Richard Murillo,12,Female,11,86,51,49,49,62,63.63,None,297,D
S15409,Robert Vega,17,Female,11,57,78,74,60,91,97.08,Dance,360,C
S15410,Luis Brown,10,Male,6,75,97,85,82,66,84.53,Football,405,B
S15411,Angela Mcconnell,14,Female,7,86,61,86,71,36,85.86,Dance,340,C
S15412,Scott Foley,11,Female,5,81,87,92,78,61,89.41,Drama,399,C
S15413,Jason Jones,17,Female,8,45,68,31,40,50,97.57,Music,234,D
S15414,Maureen Bradley,15,Male,7,81,46,58,41,89,78.14,None,315,C
S15415,Allen Santiago,12,Female,11,38,82,53,95,98,74.81,Music,366,C
S15416,Leslie Ray,16,Female,10,85,46,77,52,86,99.58,Debate,346,C
S15417,Richard Berry,15,Female,5,98,78,52,95,43,87.86,None,366,C
S15418,Stephen Russell,17,Female,6,88,33,85,87,83,93.03,Football,376,C
S15419,Scott Anderson,15,Female,6,91,91,61,43,33,81.14,None,319,C
S15420,Megan Cooper,17,Female,5,76,34,72,92,94,99.22,None,368,C
S15421,Charles Mendoza,10,Male,7,64,92,89,93,62,97.33,None,400,C
S15422,Dakota Cruz,10,Male,11,64,78,67,79,71,63.96,Football,359,C
S15423,Kimberly Williamson,14,Female,5,62,53,38,89,37,82.74,Dance,279,D
S15424,Sharon Taylor,12,Female,6,40,69,70,88,65,73.2,Football,332,C
S15425,Brianna Weeks,13,Male,5,47,64,38,34,70,62.7,Drama,253,D
S15426,Erica Underwood,15,Male,5,51,80,65,53,43,73.94,Music,292,D
S15427,Ryan Johnson,11,Male,11,63,81,58,72,88,65.0,Football,362,C
S15428,Thomas Harris,10,Male,10,96,53,54,44,68,81.98,None,315,C
S15429,Tina Rich,16,Male,7,88,38,83,81,65,85.58,Drama,355,C
S15430,Megan Robinson,17,Female,10,91,57,43,79,94,87.79,Music,364,C
S15431,Denise Johnson,12,Female,8,90,65,81,89,39,95.16,None,364,C
S15432,Alan Russo,11,Male,12,88,33,77,79,78,91.39,None,355,C
S15433,James Jackson,12,Male,5,66,74,93,37,40,94.13,Debate,310,C
S15434,Danielle Delacruz,10,Female,5,84,72,36,45,89,98.13,Drama,326,C
S15435,Wendy Jones,16,Female,12,87,44,50,52,85,74.05,Dance,318,C
S15436,Kim Nicholson,10,Male,5,94,36,49,33,73,74.98,Dance,285,D
S15437,Kimberly Ayers,15,Male,8,80,68,37,78,43,89.49,Dance,306,C
S15438,Lori Johnson,10,Female,8,59,88,51,42,85,76.67,Drama,325,C
S15439,Sarah Morales,15,Male,10,44,78,83,80,89,95.89,Debate,374,C
S15440,Caitlyn Taylor,12,Female,8,98,88,60,37,78,68.27,Drama,361,C
S15441,Rachel Humphrey,10,Female,7,43,98,43,49,43,62.15,Drama,276,D
S15442,Amy Miller,10,Female,11,38,38,53,48,34,79.9,Dance,211,D
S15443,Danielle Reynolds,10,Female,9,78,35,89,71,94,73.33,Music,367,C
S15444,Brenda Bryan,10,Female,11,78,87,65,98,90,85.6,None,418,B
S15445,Eric Clark,10,Male,5,86,41,55,91,53,90.34,Drama,326,C
S15446,Rebecca Mccarthy,14,Female,9,43,77,40,68,50,74.37,Dance,278,D
S15447,Ryan King,16,Male,12,94,41,61,87,38,70.88,Drama,321,C
S15448,Jane Thompson,13,Female,11,72,95,66,75,45,74.17,Football,353,C
S15449,David Young,17,Male,7,88,72,31,89,77,84.58,Debate,357,C
S15450,Anthony Peterson,16,Male,9,75,98,90,87,95,90.54,Dance,445,B
S15451,Michael Bryant,11,Female,10,63,55,57,59,37,75.81,Drama,271,D
S15452,Monique Acosta,17,Male,12,50,79,69,36,61,87.73,Football,295,D
S15453,Victor Watkins,10,Female,12,31,77,59,33,93,90.29,Music,293,D
S15454,Kelsey Burton,12,Female,8,66,31,31,52,46,71.15,Music,226,D
S15455,Mary Williams,11,Male,8,42,68,70,79,75,71.35,None,334,C
S15456,Shelia Garcia,16,Male,12,59,78,61,46,92,74.13,Drama,336,C
S15457,Amy Wilson,16,Female,7,90,73,31,66,84,82.73,None,344,C
S15458,Jim Crawford,14,Male,7,96,50,38,43,59,81.1,Music,286,D
S15459,Steven Richardson,16,Male,12,38,91,95,90,31,63.78,Football,345,C
S15460,John Haley,12,Male,9,68,41,79,44,91,89.89,Football,323,C
S15461,Abigail Schultz,15,Female,5,77,90,31,88,56,99.09,Dance,342,C
S15462,Cody Mckay,11,Female,5,98,82,91,34,52,78.84,Drama,357,C
S15463,Stephen Arnold,13,Male,8,86,84,90,84,31,71.19,Football,375,C
S15464,Dr. Xavier Spencer,15,Male,6,64,51,72,62,86,71.83,None,335,C
S15465,Debra Barber,10,Female,6,65,77,57,83,93,85.7,Debate,375,C
S15466,Lisa Cole,11,Male,10,75,75,92,90,68,96.18,Drama,400,C
S15467,Jonathan Dominguez,16,Male,12,97,60,49,38,84,94.88,Music,328,C
S15468,Andrew Brown,17,Female,9,85,76,93,93,71,93.33,Debate,418,B
S15469,Angela Braun,12,Female,11,63,81,76,76,79,80.91,Debate,375,C
S15470,Christopher Williams,10,Female,7,58,67,51,54,48,93.84,Music,278,D
S15471,Derek Crosby,13,Female,9,36,71,76,64,91,74.32,None,338,C
S15472,Jasmin Garcia,17,Male,6,59,37,97,35,94,96.41,Drama,322,C
S15473,Donald Lewis,14,Male,8,96,69,39,87,38,86.43,Music,329,C
S15474,Aimee Shah,17,Male,12,45,55,69,56,31,71.5,Football,256,D
S15475,Richard May,11,Female,6,33,32,34,40,71,98.97,Dance,210,D
S15476,Larry Hansen,13,Male,9,75,59,50,90,75,72.56,Dance,349,C
S15477,Sandra Bishop,10,Male,12,96,79,69,82,89,63.18,Drama,415,B
S15478,Alison Grimes,10,Male,9,95,49,88,63,92,82.35,Debate,387,C
S15479,Alan Parker,17,Female,8,57,51,91,63,34,85.98,Dance,296,D
S15480,Mary Hart,15,Male,11,56,49,54,62,47,60.24,Dance,268,D
S15481,Patrick Booth,12,Female,9,54,31,41,51,69,89.58,Drama,246,D
S15482,Travis Rivers,14,Male,8,76,38,81,62,78,87.41,Drama,335,C
S15483,Alexander Nixon,13,Female,10,89,42,33,64,56,61.72,Drama,284,D
S15484,Anna Watkins,11,Female,12,58,64,43,38,53,99.79,Music,256,D
S15485,Paul Barnes,10,Male,10,52,51,96,77,50,89.9,Football,326,C
S15486,Michelle Lawrence,15,Female,10,96,82,65,47,46,92.0,Music,336,C
S15487,David Hunt,13,Female,7,34,68,84,39,91,65.36,Drama,316,C
S15488,Theresa Kent,16,Male,6,61,82,59,67,82,66.76,None,351,C
S15489,Erica Chen,10,Female,9,32,35,89,69,93,87.02,Drama,318,C
S15490,Antonio Chen,17,Female,6,65,82,56,87,31,67.38,Drama,321,C
S15491,Alicia Barker,12,Male,8,40,36,34,82,65,97.72,Dance,257,D
S15492,Amber Cole,14,Female,8,71,43,36,91,46,79.59,Music,287,D
S15493,Deborah Henderson,12,Male,12,44,84,84,54,63,74.87,None,329,C
S15494,Susan Golden,14,Male,10,30,77,94,84,99,92.19,Debate,384,C
S15495,Natasha Rodriguez,12,Female,8,85,40,59,49,38,68.27,Debate,271,D
S15496,Brandon Robinson,13,Female,9,94,75,82,84,77,74.0,Drama,412,B
S15497,Julia Reyes,15,Female,6,53,67,42,79,62,85.34,Dance,303,C
S15498,Victor Adams,15,Male,6,62,37,87,37,94,86.75,None,317,C
S15499,Mercedes Tucker DDS,14,Female,11,38,66,54,53,34,77.24,None,245,D
S15500,Shaun Fitzgerald,17,Female,12,44,65,72,53,56,84.91,Debate,290,D
S15501,Harry Landry,13,Male,6,70,54,46,72,99,73.52,Music,341,C
S15502,Shawn Brown,15,Male,5,87,61,46,70,63,87.24,Debate,327,C
S15503,Elizabeth Lozano,16,Male,7,63,66,37,47,78,70.06,Football,291,D
S15504,Thomas Vaughn,15,Male,12,81,71,39,39,89,98.44,Debate,319,C
S15505,Monica Thompson,12,Female,6,70,50,43,35,50,90.18,Football,248,D
S15506,Alexander Hill,13,Female,9,85,68,34,41,50,76.2,Debate,278,D
S15507,Kyle Cruz,15,Female,6,92,43,56,59,96,64.1,Dance,346,C
S15508,Mark Beasley,17,Female,10,74,79,93,47,87,69.62,Debate,380,C
S15509,Anthony Wilson,16,Male,6,97,86,81,54,40,74.57,Drama,358,C
S15510,Nicole Christensen,16,Male,12,84,56,53,84,98,67.98,Dance,375,C
S15511,Jessica Ortiz,13,Male,6,68,51,76,45,75,80.51,Debate,315,C
S15512,Andrew Smith,14,Female,5,33,53,40,55,79,97.9,Drama,260,D
S15513,Monica Young,16,Female,6,71,52,77,79,85,64.94,Dance,364,C
S15514,Sheila Howell,14,Male,11,65,39,70,85,58,68.75,Football,317,C
S15515,Jose Brown,10,Female,5,49,91,81,88,66,79.7,Drama,375,C
S15516,Amber Robinson,10,Male,10,70,49,94,68,83,91.76,Dance,364,C
S15517,Sarah Delgado,12,Female,12,94,54,64,66,90,74.33,Debate,368,C
S15518,Tyler Peterson,15,Female,11,32,89,90,99,80,90.61,Drama,390,C
S15519,Paige Hardin,10,Female,10,81,95,80,68,60,80.54,Dance,384,C
S15520,Tom Young MD,10,Male,5,70,43,67,40,65,86.78,Drama,285,D
S15521,Philip Smith,16,Female,10,88,74,46,56,40,71.78,Drama,304,C
S15522,Ryan Reid,17,Male,11,56,60,99,73,51,80.38,Dance,339,C
S15523,Megan Farmer,15,Male,8,40,30,72,67,42,71.25,Football,251,D
S15524,David Mcgrath,10,Male,11,60,81,91,89,62,63.73,Debate,383,C
S15525,Christina Fitzgerald,14,Male,6,82,71,92,83,79,65.38,Dance,407,B
S15526,David Smith,12,Male,7,73,99,87,83,34,94.52,Football,376,C
S15527,Sarah Jones MD,12,Male,9,34,88,74,38,46,63.62,Football,280,D
S15528,Joseph Robinson,10,Female,5,66,64,80,45,76,83.92,Drama,331,C
S15529,Sandra Ferguson,12,Female,7,54,78,73,96,46,90.3,Dance,347,C
S15530,Erica Diaz,17,Male,6,91,48,30,52,46,95.25,Drama,267,D
S15531,Peter Underwood,12,Female,8,60,36,51,80,93,62.42,Dance,320,C
S15532,Marilyn Martin,15,Male,11,45,39,86,95,77,93.07,Music,342,C
S15533,Jay Solis,13,Female,12,40,47,73,76,45,68.4,Drama,281,D
S15534,Kristen Park,13,Male,10,47,53,49,95,92,73.96,Dance,336,C
S15535,Kyle Hernandez,14,Female,7,94,51,49,35,69,87.21,Music,298,D
S15536,Maureen Jones,12,Male,12,89,32,40,96,65,60.37,Dance,322,C
S15537,Ronnie Anderson,17,Male,6,56,86,35,67,50,84.93,Drama,294,D
S15538,Aaron Morse,11,Male,7,72,95,44,47,65,85.46,Dance,323,C
S15539,Rebecca Sanchez,16,Female,9,44,78,83,63,44,71.83,Football,312,C
S15540,Sharon Marshall,17,Female,6,46,53,40,92,61,97.03,Debate,292,D
S15541,Joel Gomez,11,Female,9,95,80,59,37,77,91.85,Music,348,C
S15542,Ricky Jones,15,Female,9,39,44,82,54,90,67.29,Debate,309,C
S15543,Kenneth Meyer,12,Female,10,72,38,46,53,79,84.34,Music,288,D
S15544,Rebecca Chen,15,Male,11,89,42,84,99,65,85.83,Music,379,C
S15545,Mr. Matthew Rodriguez,15,Female,11,57,92,97,30,48,86.12,Music,324,C
S15546,Jennifer Sanchez,16,Female,10,85,50,94,86,62,91.14,Football,377,C
S15547,Daniel Mitchell,12,Male,6,39,64,67,54,88,81.98,Music,312,C
S15548,Jacob Reyes,13,Male,12,90,79,89,74,51,92.77,Drama,383,C
S15549,Crystal Downs,10,Male,6,75,53,98,44,91,83.52,None,361,C
S15550,David Price,15,Male,5,93,72,60,73,81,83.44,Music,379,C
S15551,Julie Alvarez,13,Male,5,62,59,65,34,59,70.46,Debate,279,D
S15552,Brian Robinson,15,Female,5,36,86,58,48,69,77.32,Drama,297,D
S15553,Carl Campbell,14,Female,11,47,49,85,56,33,62.18,Drama,270,D
S15554,Victoria Kim,17,Female,6,65,97,96,39,95,97.09,Music,392,C
S15555,Ronald Robinson,10,Female,9,57,97,65,32,31,70.63,Dance,282,D
S15556,Richard Harvey,15,Male,12,92,49,57,66,36,90.07,None,300,D
S15557,Yolanda Maldonado,16,Male,7,64,97,50,86,92,96.29,Football,389,C
S15558,Austin Mendoza,12,Female,8,93,94,96,48,50,74.54,Drama,381,C
S15559,Danielle Black,15,Female,5,47,39,78,38,46,72.27,Debate,248,D
S15560,Rachel Bradley,16,Female,11,68,82,82,72,73,72.23,Football,377,C
S15561,Phillip Meadows,12,Male,10,69,37,62,59,57,74.79,None,284,D
S15562,Victor Proctor,16,Male,5,71,94,75,73,65,90.58,Music,378,C
S15563,Daniel Ruiz,15,Male,7,70,49,69,77,44,88.76,Football,309,C
S15564,Jasmine Rivera,10,Female,6,64,33,99,40,61,89.98,Football,297,D
S15565,Kristy Davis,12,Female,5,69,58,44,36,84,91.67,Debate,291,D
S15566,Wanda Henderson,15,Male,6,39,36,50,85,69,61.91,Drama,279,D
S15567,Brian Jenkins,16,Female,12,48,72,39,30,94,80.08,Drama,283,D
S15568,Maria Dunn,14,Female,5,71,60,96,46,59,89.4,Dance,332,C
S15569,Lee Rowe,11,Female,10,42,32,87,76,56,82.48,Music,293,D
S15570,Raven Edwards,16,Female,5,34,93,40,40,34,83.6,Football,241,D
S15571,Christina Nguyen,12,Female,8,83,72,38,85,60,98.16,Music,338,C
S15572,Jessica Payne,16,Female,12,77,98,85,90,55,60.06,None,405,B
S15573,Warren Bell,10,Female,8,72,89,99,82,82,72.61,Debate,424,B
S15574,Monica Guzman,12,Female,10,34,45,84,61,70,85.83,Drama,294,D
S15575,Rodney Fitzgerald,12,Female,7,60,47,78,73,81,96.74,Debate,339,C
S15576,Christopher Pierce,11,Male,11,68,75,57,34,50,77.89,None,284,D
S15577,Jacob Martin,12,Male,12,49,46,78,49,71,85.89,Music,293,D
S15578,Justin Norris,11,Male,5,48,37,36,78,48,75.73,Drama,247,D
S15579,Timothy Morrison,13,Female,5,72,48,30,97,62,98.0,Drama,309,C
S15580,Michele Bauer,12,Female,6,90,86,60,79,89,94.0,None,404,B
S15581,Jaclyn Wilson,16,Male,11,47,70,97,36,51,67.86,None,301,C
S15582,Danielle Johnson,10,Male,10,90,40,55,53,50,63.98,Debate,288,D
S15583,Albert Mercado,14,Male,7,79,41,96,33,85,94.01,Dance,334,C
S15584,Sarah Steele,17,Male,9,64,91,47,45,77,78.63,Drama,324,C
S15585,Bradley Bennett,10,Female,5,36,85,88,64,98,62.87,Music,371,C
S15586,Brandi Jones,15,Female,9,64,97,54,64,34,88.33,Football,313,C
S15587,Peter Glover,16,Male,5,89,31,32,58,46,69.07,Football,256,D
S15588,Penny James MD,15,Female,6,82,40,31,67,59,67.37,Football,279,D
S15589,Jason Sims,10,Male,6,46,79,98,99,45,98.62,Football,367,C
S15590,Diane Garcia,13,Male,7,37,72,99,71,79,97.71,Football,358,C
S15591,Ashley Wolfe,10,Male,12,39,53,47,94,43,91.0,Debate,276,D
S15592,Evan Williams,14,Male,9,37,75,84,74,57,81.79,Debate,327,C
S15593,John Aguilar,13,Female,5,79,99,35,44,41,71.29,Debate,298,D
S15594,Ariana Roberts DVM,14,Female,9,87,79,36,53,85,79.3,Drama,340,C
S15595,Anthony Jordan DDS,11,Female,10,56,99,65,42,37,81.24,Dance,299,D
S15596,Mark Smith,11,Female,12,90,70,59,97,77,72.16,Music,393,C
S15597,Denise Collins,13,Female,12,64,34,64,88,78,73.07,None,328,C
S15598,Brian Fry,17,Male,8,69,90,55,32,43,80.52,None,289,D
S15599,Virginia Ibarra,13,Female,10,33,87,63,78,73,99.4,Debate,334,C
S15600,Stacie Davis,17,Male,6,59,51,30,62,87,95.22,Debate,289,D
S15601,Jonathan Smith,10,Female,10,32,64,86,53,77,91.2,Football,312,C
S15602,Timothy Adams,17,Female,6,35,88,76,90,46,68.99,Drama,335,C
S15603,Angel Moreno,15,Male,11,75,33,85,74,63,95.51,Debate,330,C
S15604,James Owens,16,Male,11,83,41,30,49,57,89.28,Debate,260,D
S15605,Carmen Cook,13,Male,6,45,63,58,55,75,70.63,Dance,296,D
S15606,Jennifer Garner,11,Male,8,95,42,63,78,44,74.53,Debate,322,C
S15607,Dominic Morrison,13,Male,5,31,70,73,34,75,81.29,Football,283,D
S15608,Richard Kennedy,12,Male,8,73,47,97,64,30,60.21,Football,311,C
S15609,Brett Chambers,16,Male,12,94,39,78,34,68,75.73,Dance,313,C
S15610,Pamela Carpenter,12,Female,5,47,41,69,97,73,83.41,Debate,327,C
S15611,Christopher Foley,17,Male,5,87,74,45,58,46,93.92,Debate,310,C
S15612,Michael Holden,15,Female,5,79,44,85,79,78,83.86,Drama,365,C
S15613,Mrs. Megan Reed,11,Male,5,81,93,97,73,32,94.6,Dance,376,C
S15614,Troy Keller,13,Male,6,65,98,57,49,45,68.74,Drama,314,C
S15615,Jackie Castaneda,17,Female,8,90,79,86,69,32,95.56,None,356,C
S15616,Ann Bowen,13,Female,8,91,53,64,76,82,85.51,Music,366,C
S15617,Ashley Stewart,12,Female,6,55,78,81,61,55,64.27,Debate,330,C
S15618,Robert Williams,11,Female,8,35,40,91,30,79,64.15,Debate,275,D
S15619,Kimberly Strickland,11,Male,10,54,77,94,70,79,72.01,Dance,374,C
S15620,Jennifer Santos,11,Female,11,72,54,45,48,93,90.61,Dance,312,C
S15621,Kenneth Martinez,14,Male,10,56,40,36,92,66,76.54,Debate,290,D
S15622,William Shaffer,11,Female,5,34,59,86,65,46,67.43,None,290,D
S15623,Mason Tyler,16,Male,10,63,92,37,31,45,65.98,Music,268,D
S15624,Heather Mcclain,10,Male,9,52,98,83,48,32,67.08,Debate,313,C
S15625,Jon Arellano,13,Male,7,87,67,60,51,86,93.32,Debate,351,C
S15626,Shannon Gonzalez,16,Female,11,82,79,78,49,74,97.49,Drama,362,C
S15627,Bradley Oliver,13,Female,10,86,94,52,62,67,70.74,Drama,361,C
S15628,Noah Singleton,15,Male,7,85,42,33,56,76,73.06,Debate,292,D
S15629,Courtney Steele,15,Female,12,76,61,62,53,38,60.87,None,290,D
S15630,Mary Carlson,12,Male,9,91,31,34,48,98,76.14,Drama,302,C
S15631,Penny Barnes,12,Female,8,32,34,98,46,88,73.57,None,298,D
S15632,Cathy Williams,17,Male,8,99,72,35,49,57,78.38,Drama,312,C
S15633,Derrick Black,14,Female,6,65,51,79,34,39,92.02,Drama,268,D
S15634,Lisa Miller,14,Male,8,65,89,76,72,38,96.67,None,340,C
S15635,Evan Crawford,10,Male,10,33,90,49,46,65,85.21,Music,283,D
S15636,Natalie Collins,12,Male,10,64,84,47,31,81,72.87,Football,307,C
S15637,Benjamin Compton,13,Female,12,69,92,62,47,69,83.39,Drama,339,C
S15638,David Barnett,16,Female,10,75,72,82,36,51,62.71,None,316,C
S15639,Nicole Snyder DVM,14,Female,8,41,90,36,75,63,75.58,Drama,305,C
S15640,John Turner,15,Female,7,52,69,74,86,42,97.1,Football,323,C
S15641,Alexander Hale,10,Male,11,77,68,52,47,69,67.68,Music,313,C
S15642,Megan Lambert,16,Female,10,93,49,40,36,50,72.02,Debate,268,D
S15643,Vanessa Camacho,11,Female,10,46,98,30,63,64,70.73,Debate,301,C
S15644,Jared Gomez,16,Male,8,62,57,51,46,91,82.14,None,307,C
S15645,Joseph Adams,12,Female,11,96,54,50,49,81,96.48,Music,330,C
S15646,Brittany Moore,10,Male,5,41,72,41,93,85,69.47,Dance,332,C
S15647,Amy Coleman,14,Female,8,92,43,92,30,87,89.37,Dance,344,C
S15648,Scott Hernandez,13,Female,6,68,52,55,71,91,95.71,Football,337,C
S15649,William Torres,16,Female,8,32,53,74,87,36,86.27,Drama,282,D
S15650,Laura Williams,17,Female,8,65,43,32,81,79,68.12,Football,300,D
S15651,Ruben Burnett,16,Male,5,73,48,65,71,81,62.24,Music,338,C
S15652,Jacob Jackson,17,Female,10,50,93,86,30,97,74.79,Drama,356,C
